,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,LST_Day_1km_1,LST_Day_1km_2,LST_Day_1km_3,LST_Day_1km_4,LST_Day_1km_5,Lai_1,Lai_2,Lai_3,Lai_4,Lai_5,Resultado
8517,0.5154853472486138,0.417824475467205,0.327724349354544,0.3007797792553902,0.4362110378841559,0.13547428276040321,0.13570776255707762,0.13616366097210528,0.13335286177881164,0.13328508658568108,0.125,0.10133333333333336,0.10483870967741934,0.12133333333333338,0.1313333333333333,Negativo
8518,0.5271017467603087,0.5618394460529089,0.4762346424883412,0.42938007464011513,0.28033681213855743,0.13140454036357369,0.134127107205422,0.13553723142597482,0.1352344849372505,0.1367565549524712,0.135625,0.12066666666666671,0.11290322580645158,0.13866666666666663,0.08200000000000002,Negativo
8519,0.5434545116440859,0.46412722716728844,0.4228803015524341,0.48379242916901904,0.5059762941052516,0.12888020160248126,0.12882915482036703,0.12796171387121785,0.13164699462967752,0.13448551161655323,0.16749999999999998,0.15399999999999994,0.1229032258064516,0.13600000000000004,0.11133333333333337,Negativo
8520,0.3988387991557829,0.3798369199037552,0.473312275063607,0.5301388468593359,0.5067682315905889,0.1291225122770742,0.1280055139140174,0.1296342307339564,0.13433043278481374,0.13559633554464262,0.15500000000000003,0.106,0.13580645161290322,0.11600000000000005,0.12466666666666662,Negativo
8521,0.4628837292548269,0.47616912722587584,0.4611589080624042,0.5056073953708012,0.16357871073608593,0.1332019471008874,0.1334688837195945,0.13791733019840643,0.13668533356307974,0.13784785043508224,0.11374999999999999,0.11800000000000004,0.1032258064516129,0.13333333333333336,0.07733333333333334,Negativo
8522,0.5918591851368546,0.43209500263134637,0.5575309734671346,0.5503076933324337,0.4067814482220759,0.1332816403894202,0.136425720111427,0.1333616810767696,0.13080727147411045,0.12991126044628243,0.18875,0.10799999999999997,0.19258064516129036,0.12533333333333335,0.14599999999999996,Negativo
8523,0.5667037187376991,0.5093977252642313,0.3254835437382421,0.48760263075431187,0.41547419130802155,0.1320657792711295,0.13219953476350477,0.13169361091888376,0.13132420091324198,0.1296826627609776,0.195,0.19200000000000006,0.15483870967741942,0.12733333333333335,0.13266666666666668,Negativo
8524,0.5108350468799472,0.4873152822256088,0.5556705877665551,0.5335911833991607,0.5810242901245753,0.13265163263547858,0.1333023175669855,0.13227057087352737,0.13161942505959048,0.13183538669193876,0.176875,0.10933333333333334,0.17161290322580652,0.22133333333333335,0.17600000000000002,Negativo
8525,0.4728696225793101,0.3746743394061923,0.436767140042878,0.3820536695420742,0.4831241935491562,0.1302586801068321,0.12987679848367364,0.12911785713293147,0.13350449441429021,0.13465552396542316,0.1225,0.09533333333333334,0.10129032258064515,0.0906666666666667,0.1106666666666667,Negativo
8526,0.40053929411806166,0.4500008511046569,0.48154182660002864,0.32062397375702856,0.4130654158691565,0.12801649866459897,0.13287843542689753,0.13558003096018256,0.1359168317969042,0.13718158582464604,0.10062499999999999,0.09266666666666669,0.10580645161290325,0.06866666666666667,0.084,Negativo
